Frame count,Track ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
202,0,3.26,-0.1,-0.19,0.01,0.0,0.0,3.2,-0.1,12.75,3.36,-0.11,13.25,3.2,-0.1,12.75,3.3,-0.09,15.75,3.43,-0.34,12.5,3.31,-0.04,29.25,3.32,-0.05,25.75
203,0,3.26,-0.1,-0.01,0.01,0.1,-0.0,3.21,-0.03,13.5,3.28,0.01,16.25,3.34,-0.02,12.25
204,0,3.27,-0.09,0.02,0.04,0.13,0.0,3.26,0.16,13.75,3.29,-0.12,24.75,3.25,-0.07,20.75
207,0,3.28,-0.08,0.05,0.03,0.08,0.01,3.33,0.01,17.0,3.37,-0.03,15.0,3.24,-0.14,19.5,3.29,-0.1,23.75,3.32,-0.09,20.0
209,0,3.27,-0.08,0.03,0.04,0.04,0.01,3.32,0.01,14.25
210,0,3.27,-0.09,-0.01,0.01,-0.03,0.0,3.33,-0.17,15.75,3.34,-0.2,13.25
211,0,3.27,-0.09,-0.01,0.01,-0.03,0.0,3.26,-0.15,20.5,3.31,-0.13,26.0,3.33,-0.15,23.25
212,0,3.29,-0.11,0.08,-0.08,0.13,-0.03,3.18,-0.37,13.25,3.29,-0.29,17.0,3.34,-0.29,14.0,3.27,-0.08,21.0,3.31,-0.09,26.25,3.33,-0.1,23.25
213,0,3.29,-0.14,0.11,-0.19,0.19,-0.06,3.14,-0.56,14.75,3.19,-0.54,15.5,3.09,-0.42,12.5,3.25,-0.15,22.25,3.3,-0.07,26.75,3.33,-0.05,23.25
214,0,3.3,-0.12,0.13,-0.12,0.2,-0.04,3.31,0.07,18.5,3.34,-0.04,15.5,3.25,0.15,13.75,3.26,-0.15,22.25,3.31,-0.09,27.5,3.33,-0.07,24.25
215,0,3.3,-0.12,0.13,-0.12,0.2,-0.04,3.1,-0.38,12.5
216,0,3.3,-0.12,0.13,-0.12,0.2,-0.04,3.26,-0.1,22.25,3.26,-0.1,22.25
217,0,3.3,-0.12,0.13,-0.12,0.2,-0.04,3.26,-0.09,23.0,3.3,-0.07,27.25,3.32,-0.05,23.75
218,0,3.3,-0.12,0.13,-0.11,0.21,-0.04,3.36,-0.01,12.25,3.26,-0.12,23.25,3.31,-0.07,28.0
220,0,3.3,-0.12,0.13,-0.11,0.21,-0.04,3.27,-0.14,23.0
221,0,3.3,-0.12,0.13,-0.11,0.21,-0.04,3.43,-0.11,13.0
222,0,3.29,-0.14,0.1,-0.16,0.16,-0.05,3.16,-0.41,14.75,3.23,-0.36,15.25,3.32,-0.14,27.0,3.31,-0.1,30.0
223,0,3.29,-0.14,0.1,-0.16,0.16,-0.05,3.09,-0.45,12.5,3.31,-0.11,29.5,3.32,-0.14,26.75,3.27,-0.08,23.5
224,0,3.28,-0.15,0.06,-0.2,0.1,-0.06,3.2,-0.34,16.0,3.27,-0.25,18.25,3.35,-0.22,14.25
225,0,3.28,-0.15,0.04,-0.21,0.06,-0.06,3.25,-0.27,12.75,3.3,-0.22,17.5,3.34,-0.13,14.0,3.14,-0.2,14.5,3.26,-0.11,26.5,3.3,-0.11,31.5,3.32,-0.13,27.75
226,0,3.28,-0.15,0.04,-0.21,0.06,-0.06,3.14,-0.2,14.5,3.31,-0.12,27.0
227,0,3.28,-0.15,0.04,-0.21,0.06,-0.06,3.15,-0.18,14.5,3.26,-0.12,26.75,3.31,-0.13,27.0
228,0,3.27,-0.14,0.03,-0.19,0.04,-0.06,3.27,-0.03,12.25,3.15,-0.16,13.75
229,0,3.28,-0.15,0.04,-0.2,0.07,-0.06,3.2,-0.26,17.0,3.26,-0.15,19.0,3.32,-0.03,13.75
230,0,3.27,-0.14,0.02,-0.18,0.03,-0.05,3.26,-0.12,19.75,3.29,-0.07,23.75,3.32,-0.05,19.75
231,0,3.27,-0.14,0.01,-0.19,-0.0,-0.05,3.27,-0.15,16.25,3.31,-0.19,21.25,3.34,-0.25,18.5
232,0,3.27,-0.14,0.0,-0.18,-0.01,-0.05,3.3,-0.02,15.0,3.14,-0.24,12.75,3.44,-0.19,13.25
233,0,3.27,-0.14,0.0,-0.18,-0.01,-0.05,3.28,-0.13,25.75,3.3,-0.11,30.5,3.43,-0.16,14.25,3.33,-0.1,27.0
234,0,3.27,-0.14,0.0,-0.18,-0.01,-0.05,3.15,-0.31,12.5,3.27,-0.14,25.75,3.3,-0.11,30.5,3.43,-0.16,14.25,3.33,-0.1,27.0
235,0,3.27,-0.14,0.01,-0.18,-0.0,-0.05,3.3,-0.14,13.25,3.15,-0.3,13.75,3.26,-0.15,26.5,3.3,-0.11,31.0,3.33,-0.1,27.5
236,0,3.27,-0.14,0.01,-0.18,-0.0,-0.05,3.14,-0.35,13.0,3.27,-0.17,26.25,3.3,-0.12,31.0,3.33,-0.12,27.5
237,0,3.27,-0.14,0.01,-0.18,-0.0,-0.05,3.28,-0.14,26.25,3.43,-0.14,15.25,3.31,-0.1,31.25,3.33,-0.1,27.75
