Frame count,Track ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
169,0,2.56,-1.19,-0.13,0.06,0.0,0.0,2.44,-1.21,15.5,2.67,-1.25,13.75,2.55,-1.15,21.25,2.6,-1.16,20.75,2.52,-1.16,18.5,2.58,-1.18,27.25,2.59,-1.22,28.0,2.63,-1.28,21.0
170,0,2.55,-1.19,-0.12,0.03,0.01,-0.01,2.48,-1.38,17.75,2.38,-1.21,16.75,2.44,-1.26,18.75,2.59,-1.19,27.25,2.58,-1.25,28.25,2.62,-1.3,21.75,2.53,-1.13,17.75
171,0,2.55,-1.21,-0.05,-0.09,0.13,-0.08,2.35,-1.71,13.25,2.47,-1.34,24.0,2.45,-1.19,20.0,2.48,-1.26,25.5,2.48,-1.19,18.75,2.57,-1.21,27.0,2.58,-1.24,28.0,2.63,-1.28,21.5
172,0,2.54,-1.22,-0.06,-0.09,0.11,-0.07,2.35,-1.25,16.75,2.43,-1.16,17.75,2.6,-1.1,12.0,2.47,-1.2,19.0,2.57,-1.22,27.5,2.59,-1.26,28.75,2.61,-1.35,23.0
173,0,2.53,-1.2,-0.1,-0.02,-0.05,0.02,2.64,-1.23,27.0,2.66,-1.3,22.75,2.53,-1.1,13.0,2.63,-1.16,23.25,2.48,-1.21,20.75,2.56,-1.25,29.75
174,0,2.52,-1.19,-0.11,0.02,-0.07,0.06,2.63,-1.14,15.0,2.65,-1.17,17.5
175,0,2.5,-1.2,-0.14,0.0,-0.11,0.05,2.53,-1.27,18.25,2.56,-1.28,18.75,2.65,-1.3,12.5,2.57,-1.23,29.75,2.57,-1.28,31.0
176,0,2.51,-1.21,-0.08,-0.03,0.01,-0.01,2.49,-1.24,15.5,2.6,-1.21,15.25,2.56,-1.21,29.75,2.57,-1.25,30.75,2.6,-1.34,23.75
177,0,2.51,-1.21,-0.03,-0.04,0.1,-0.04,2.4,-1.17,12.5,2.48,-1.15,15.25,2.58,-1.24,30.75,2.62,-1.32,23.75
178,0,2.53,-1.21,0.04,-0.04,0.17,-0.05,2.59,-1.18,16.0,2.56,-1.14,16.0,2.76,-1.41,12.25
179,0,2.56,-1.2,0.1,-0.03,0.22,-0.05,2.58,-1.16,14.75,2.61,-1.18,15.25
180,0,2.56,-1.16,0.08,0.06,0.16,0.05,2.59,-1.06,13.5,2.65,-1.03,12.5
182,0,2.57,-1.15,0.0,0.0,0.0,0.0,2.61,-1.16,29.0
183,0,2.57,-1.15,0.0,0.0,0.0,0.0,2.51,-1.15,21.5,2.66,-1.23,22.0
190,1,2.59,-1.19,0.17,-0.08,0.0,0.0,2.49,-1.22,14.0,2.58,-1.21,23.5,2.61,-1.19,25.0,2.7,-1.16,18.25
191,1,2.61,-1.2,0.15,-0.05,-0.02,0.01,2.55,-1.11,12.0,2.62,-1.15,23.0,2.63,-1.17,24.75,2.7,-1.17,18.5
193,1,2.61,-1.21,-0.05,-0.02,-0.05,0.01,2.55,-1.38,13.75,2.55,-1.38,13.5
194,1,2.61,-1.21,-0.05,-0.02,-0.05,0.01,2.52,-1.14,20.25
195,1,2.61,-1.21,-0.05,-0.02,-0.05,0.01,2.52,-1.16,19.75
196,1,2.61,-1.21,-0.05,-0.02,-0.05,0.01,2.93,-1.18,15.75
319,2,2.6,-1.14,0.13,-0.06,0.0,0.0,2.39,-1.19,13.75,2.51,-1.15,17.0,2.67,-1.09,16.25,2.84,-1.11,14.0
320,2,2.61,-1.15,0.14,-0.07,0.0,-0.0,2.56,-1.16,15.5,2.61,-1.2,16.25
321,2,2.64,-1.17,0.2,-0.12,0.08,-0.04,2.5,-1.22,14.25,2.55,-1.26,13.0
322,2,2.65,-1.19,0.17,-0.17,0.06,-0.05,2.57,-1.26,14.25,2.61,-1.29,17.0,2.67,-1.31,13.0
323,2,2.66,-1.21,0.16,-0.17,0.04,-0.04,2.54,-1.17,17.25,2.54,-1.19,15.0,2.65,-1.28,21.25
324,2,2.68,-1.23,0.0,0.0,0.0,0.0,2.48,-1.18,21.25,2.56,-1.19,28.5,2.58,-1.22,29.0,2.65,-1.26,22.25
325,2,2.68,-1.23,0.0,0.0,0.0,0.0,2.48,-1.17,20.0,2.57,-1.2,27.5,2.59,-1.25,29.0,2.64,-1.29,23.0
326,2,2.68,-1.23,0.0,0.0,0.0,0.0,2.51,-1.19,17.75,2.58,-1.21,27.5,2.6,-1.24,29.0,2.66,-1.26,22.75
419,0,2.56,-1.21,0.17,-0.08,0.0,0.0,2.44,-1.14,14.25,2.5,-1.27,19.0,2.59,-1.24,19.75,2.72,-1.19,14.25,2.47,-1.17,20.0,2.66,-1.25,21.25,2.57,-1.15,25.75,2.62,-1.18,26.25
420,0,2.58,-1.22,0.13,-0.06,-0.02,0.01,2.38,-1.24,12.25,2.52,-1.19,16.0,2.65,-1.2,16.75,2.65,-1.2,16.75,2.76,-1.24,14.75,2.46,-1.2,21.0,2.55,-1.18,27.25,2.61,-1.17,26.75
421,0,2.56,-1.23,-0.01,-0.1,-0.17,0.06,2.39,-1.36,22.0,2.41,-1.37,27.75,2.41,-1.39,25.0,2.46,-1.51,12.25,2.65,-1.27,20.75
422,0,2.57,-1.24,0.02,-0.08,-0.09,0.03,2.49,-1.13,14.5,2.51,-1.14,20.25,2.55,-1.13,15.75,2.44,-1.25,23.5,2.68,-1.22,20.75,2.86,-1.3,12.5
423,0,2.56,-1.24,-0.03,-0.06,-0.18,0.07,2.48,-1.27,13.75,2.6,-1.2,13.0,2.44,-1.24,23.75,2.51,-1.22,29.5,2.56,-1.2,28.25,2.66,-1.24,20.0,2.87,-1.29,12.5
424,0,2.57,-1.27,-0.0,-0.11,-0.06,-0.0,2.48,-1.29,12.75,2.58,-1.34,14.25,2.43,-1.25,23.0,2.49,-1.23,28.5,2.56,-1.18,26.25,2.69,-1.2,18.5,2.89,-1.28,13.0
425,0,2.56,-1.32,-0.02,-0.21,-0.02,-0.09,2.35,-1.35,12.5,2.41,-1.37,17.25,2.46,-1.38,15.25,2.43,-1.26,23.0,2.58,-1.2,26.25,2.69,-1.24,20.25,2.85,-1.31,13.75
426,0,2.55,-1.35,0.0,0.0,0.0,0.0,2.72,-1.22,18.75,2.88,-1.28,12.75
428,0,2.55,-1.35,0.0,0.0,0.0,0.0,2.41,-1.3,20.5,2.45,-1.32,25.75
448,1,2.42,-1.32,-0.17,0.09,0.0,0.0,2.39,-1.29,17.25,2.42,-1.33,21.5,2.48,-1.35,18.75,2.39,-1.29,17.0,2.47,-1.24,21.0
449,1,2.41,-1.31,-0.04,0.05,0.07,-0.04,2.42,-1.21,13.75,2.45,-1.21,17.5,2.52,-1.17,12.25,2.48,-1.21,20.25,2.53,-1.19,27.25,2.56,-1.18,25.75,2.7,-1.13,16.25
450,1,2.42,-1.31,-0.01,0.03,0.1,-0.05,2.41,-1.3,13.75,2.48,-1.21,20.5,2.54,-1.19,28.0,2.57,-1.16,26.5,2.69,-1.16,17.5
451,1,2.43,-1.31,0.06,0.03,0.17,-0.08,2.42,-1.2,13.0,2.44,-1.23,16.5,2.49,-1.19,21.0,2.55,-1.17,28.5,2.58,-1.14,27.25,2.7,-1.14,18.0
452,1,2.45,-1.31,0.12,0.0,0.25,-0.12,2.43,-1.26,13.75,2.5,-1.18,21.0,2.54,-1.17,28.25,2.58,-1.15,27.0,2.7,-1.14,18.0
453,1,2.43,-1.3,0.06,0.02,0.1,-0.05,2.42,-1.34,15.75,2.49,-1.32,12.5,2.49,-1.18,21.0,2.54,-1.18,28.5,2.57,-1.17,27.5,2.67,-1.2,18.25
454,1,2.44,-1.3,0.0,0.0,0.0,0.0,2.48,-1.2,20.75,2.54,-1.18,27.75,2.56,-1.18,26.5,2.64,-1.26,17.25
455,1,2.42,-1.31,-0.05,-0.02,-0.06,0.01,2.34,-1.42,12.75,2.59,-1.18,25.75,2.65,-1.25,18.5
456,1,2.42,-1.31,-0.05,-0.02,-0.06,0.01,2.66,-1.22,19.25,2.59,-1.17,27.0
457,1,2.41,-1.31,-0.08,-0.01,-0.11,0.03,2.46,-1.37,16.0,2.51,-1.37,15.5,2.47,-1.24,16.5,2.55,-1.22,25.0,2.58,-1.23,25.5,2.66,-1.25,19.0
458,1,2.41,-1.31,-0.09,0.0,-0.13,0.05,2.46,-1.3,13.5,2.49,-1.22,18.75,2.56,-1.21,27.0,2.59,-1.2,27.5,2.64,-1.25,19.75
461,1,2.42,-1.29,-0.08,0.04,-0.15,0.08,2.5,-1.24,14.0,2.56,-1.21,12.75
462,1,2.41,-1.28,-0.1,0.06,-0.19,0.1,2.47,-1.27,12.75,2.48,-1.28,28.75,2.52,-1.24,27.5
463,1,2.41,-1.28,-0.1,0.06,-0.19,0.1,2.48,-1.28,29.0,2.51,-1.25,27.5,2.95,-1.23,12.25
464,1,2.41,-1.28,-0.1,0.06,-0.19,0.1,2.51,-1.26,28.0,2.94,-1.25,12.75
465,1,2.43,-1.3,-0.05,0.02,-0.1,0.05,2.41,-1.33,16.0,2.45,-1.35,23.0,2.46,-1.36,21.25,2.5,-1.27,27.5
466,1,2.44,-1.29,-0.01,0.01,-0.03,0.03,2.41,-1.28,13.0,2.48,-1.26,18.75,2.53,-1.24,17.0,2.61,-1.28,16.25
467,1,2.44,-1.3,-0.01,0.0,-0.04,0.02,2.45,-1.37,20.5,2.4,-1.3,14.25,2.53,-1.35,20.5,2.59,-1.39,14.25,2.61,-1.28,18.25
468,1,2.44,-1.3,0.0,0.0,0.0,0.0,2.61,-1.28,18.75
469,1,2.44,-1.31,0.01,-0.03,0.03,-0.03,2.46,-1.41,14.75,2.49,-1.47,16.0,2.61,-1.27,19.0
470,1,2.45,-1.31,0.02,-0.03,0.04,-0.04,2.58,-1.35,13.0
473,1,2.45,-1.31,0.02,-0.03,0.04,-0.04,2.5,-1.21,21.0,2.54,-1.22,29.5
516,2,2.67,-1.22,-0.17,0.08,0.0,0.0,2.68,-1.21,18.0,2.69,-1.29,14.75,2.63,-1.18,13.75,2.68,-1.21,18.0,2.41,-1.28,25.5,2.45,-1.29,30.0,2.54,-1.27,28.0
