Session_ID,Recording_Number,Sequence_Number,Frame_count,Track ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
161948,3,4,95,0,2.98,-0.26,0.1,-0.82,0.01,-0.68,3.27,-1.99,6.75,3.29,-0.72,8.0,3.11,-0.3,14.75,3.19,-0.38,12.25,2.92,-0.23,10.75,2.61,0.07,14.25,2.69,0.03,14.25,2.53,0.1,8.75,3.13,-0.71,17.5,3.97,-0.66,6.75,3.07,-0.34,20.25,3.51,-0.51,7.25,2.92,0.02,20.0,2.55,0.15,11.5,2.64,0.38,18.5,2.7,0.53,21.5
161948,3,5,96,0,3.01,-0.37,0.14,-0.95,0.05,-0.74,3.29,-0.99,13.75,3.37,-1.11,8.75,3.58,-1.12,4.25,3.2,-0.64,13.5,2.85,-0.11,12.75,2.95,-0.12,17.25,3.06,-0.14,16.75,2.7,0.06,5.75,3.53,-1.34,9.25,3.74,-1.49,5.75,3.39,-1.19,11.5,2.55,0.14,11.5,2.66,0.23,17.75,2.77,0.29,21.0
161948,3,6,97,0,3.04,-0.45,0.14,-0.97,0.03,-0.69,3.29,-0.55,13.25,3.46,-0.65,5.0,3.02,-0.29,14.5,3.12,-0.44,18.5,3.19,-0.5,18.25,2.86,-0.01,9.5,3.55,1.91,4.25,3.25,2.12,4.25,3.34,-1.23,13.5,3.53,-1.25,9.5,3.78,-1.38,5.5,2.55,0.14,11.5,2.66,0.3,17.75,2.74,0.41,21.25,3.48,2.03,4.5
161948,3,7,98,0,3.06,-0.46,0.16,-0.87,0.05,-0.54,3.3,-0.75,17.0,3.4,-0.85,9.75,3.26,-0.6,18.75,2.77,-0.02,7.0,2.88,0.03,18.25,2.9,0.01,22.5,3.04,0.08,17.0,3.49,-1.31,9.0,3.38,-1.08,14.25,3.8,-1.32,4.5,3.29,-0.81,18.75,2.96,-0.02,19.75,2.54,0.12,11.25,2.65,0.23,16.5,2.75,0.42,19.75,3.16,2.13,5.25,3.38,2.19,5.0
161948,3,8,99,0,3.1,-0.46,0.18,-0.75,0.05,-0.38,3.27,-1.4,4.25,3.87,-1.11,4.0,3.18,-0.16,20.5,3.21,-0.25,20.75,3.29,-0.28,13.5,3.07,-0.05,14.25,2.9,0.12,7.0,3.36,-1.12,14.0,3.5,-1.29,8.5,3.81,-1.3,4.75,2.82,0.05,17.0,2.99,-0.02,20.75,2.53,0.11,10.5,2.63,0.14,15.0
161948,3,9,100,0,3.13,-0.49,0.19,-0.69,0.03,-0.29,3.42,-0.81,13.5,3.57,-0.95,5.0,3.34,-0.59,19.0,3.27,-0.36,21.25,3.18,-0.26,19.0,2.89,0.04,6.75,3.05,-0.06,14.0,3.48,-1.38,9.25,3.39,-1.05,14.0,3.79,-1.36,4.75,3.31,-0.59,19.25,3.21,-0.43,23.5,3.12,-0.24,23.25,2.81,-0.02,16.75,3.0,-0.06,20.5,2.54,0.1,10.25,2.63,0.12,15.5,3.36,2.22,5.0
161948,3,10,101,0,3.16,-0.5,0.2,-0.62,0.01,-0.19,3.36,-0.9,9.5,3.47,-0.94,9.0,3.25,-0.11,10.0,2.81,0.09,4.25,3.0,-0.07,6.0,3.15,-0.06,11.0,3.82,-1.28,4.5,3.21,-0.46,23.75,3.11,-0.26,23.75,2.69,0.05,11.0,2.86,-0.03,16.5,3.0,-0.08,21.5
161948,3,11,102,0,3.18,-0.56,0.1,-0.32,0.0,0.0,3.82,-1.28,5.0,3.22,-0.44,23.0,3.11,-0.28,23.0,2.69,0.07,10.75,2.86,-0.02,15.75,3.0,-0.07,20.75,2.52,0.08,4.75
161948,3,12,103,0,3.2,-0.56,0.12,-0.26,0.02,0.05,3.29,-0.14,5.0,3.39,-1.02,17.25,3.52,-1.13,9.75,3.81,-1.3,5.25,3.21,-0.5,24.0,2.89,-0.16,15.25,3.01,-0.12,20.75,2.74,0.04,6.75
161956,4,1,134,0,3.12,-0.07,0.49,-0.28,0.56,-0.47,3.84,-1.22,4.5,3.34,-0.82,12.25,3.47,-0.97,10.75,3.64,-0.95,7.25,3.23,-0.2,15.0,2.73,0.04,4.5,2.87,0.07,13.5,2.95,0.04,17.0,3.07,-0.01,16.25,3.47,-0.89,11.5,2.98,-0.15,24.5,2.74,0.26,23.75,2.8,0.22,30.25,2.86,0.11,29.75,3.26,2.03,5.0,3.44,2.09,4.75
161956,4,2,135,0,3.17,-0.15,0.47,-0.4,0.41,-0.53,3.43,-1.06,13.5,3.61,-0.89,8.5,3.36,-0.43,15.0,2.9,-0.16,4.5,3.24,-0.2,19.25,3.07,0.08,13.0,3.17,-0.06,19.0,3.01,-0.1,24.5,2.89,0.09,28.25,2.74,0.21,20.75,2.82,0.19,27.75
161956,4,3,136,0,3.21,-0.25,0.43,-0.56,0.25,-0.62,3.41,-0.83,16.5,3.29,-0.54,15.5,3.54,-0.79,18.0,3.6,-0.78,13.25,3.06,-0.05,8.5,3.18,-0.03,14.25,3.2,-0.39,21.5,3.35,-0.52,19.0,2.9,0.08,28.25,2.82,0.21,27.25,2.73,0.28,20.25
161956,4,4,137,0,3.24,-0.3,0.39,-0.59,0.14,-0.58,3.47,-0.6,7.0,3.2,-0.35,16.0,3.1,-0.13,8.0,3.27,-0.3,18.75,3.34,-0.32,15.0,3.2,-0.33,22.0,3.35,-0.53,19.0,2.94,0.02,26.75,2.74,0.19,16.25,2.85,0.12,24.25
161956,4,5,138,0,3.24,-0.36,0.24,-0.63,-0.14,-0.55,3.7,-0.89,4.25,3.17,-0.56,15.75,3.07,-0.45,6.25,3.22,-0.48,17.75,3.32,-0.39,12.0,3.54,-0.31,6.0,3.58,-0.98,9.75,3.46,-0.78,15.25,3.35,-0.46,20.0
161956,4,6,139,0,3.25,-0.33,0.14,-0.48,-0.31,-0.36,3.47,-1.14,9.25,3.61,-1.01,6.0,3.43,-0.02,10.0,3.27,0.3,11.25,3.02,0.44,4.5,3.16,0.34,11.0,2.49,0.07,4.25
161956,4,7,140,0,3.25,-0.32,0.05,-0.4,-0.42,-0.25,3.63,-0.9,7.0,3.45,-0.72,10.5,3.33,-0.14,18.5,3.15,0.01,5.25,3.26,-0.0,20.5,3.27,-0.04,23.75,3.28,-0.15,27.25,3.33,-0.3,22.75
161956,4,8,141,0,3.25,-0.35,-0.04,-0.4,-0.51,-0.22,3.47,-0.95,17.5,3.57,-0.94,12.25,3.4,-0.54,18.25,3.11,0.0,9.5,3.28,0.02,19.75,3.2,0.11,18.5,3.91,-0.96,5.75,3.34,-0.28,23.25
161956,4,9,142,0,3.24,-0.32,-0.1,-0.3,-0.54,-0.11,3.22,-1.65,5.0,3.33,-0.22,9.75,3.07,0.08,9.0,3.17,-0.01,14.75,3.24,-0.1,15.0,2.88,-0.4,5.5,3.27,-0.14,28.25,3.33,-0.25,23.75,3.14,0.01,14.75
162004,5,1,179,0,2.93,0.01,0.09,-0.32,0.03,-0.36,2.95,-1.63,14.0,2.98,-1.67,14.5,3.08,-1.7,8.25,2.86,-0.27,11.75,2.86,-0.27,12.0,2.76,-0.02,12.25,2.49,0.23,4.5,2.64,0.16,9.75,3.13,0.16,8.5,3.09,-1.08,21.5,3.18,-1.07,18.75,3.9,-0.99,10.5,2.98,-0.16,21.0,3.55,1.9,7.75
162004,5,2,180,0,2.94,-0.01,0.11,-0.34,0.06,-0.34,3.26,-2.06,4.25,3.03,-1.38,6.25,3.61,-1.79,4.0,3.14,-0.96,6.0,3.26,-1.1,9.5,3.09,0.0,13.75,2.45,0.08,10.25,2.6,0.18,9.75,2.75,0.15,15.25,2.86,0.47,11.5,3.17,0.52,9.25,3.1,-1.3,18.75,3.09,-1.11,21.0,3.89,-1.04,10.5,2.96,-0.09,21.0,3.57,1.87,7.75
162004,5,3,181,0,2.96,-0.08,0.13,-0.43,0.07,-0.39,3.62,-1.03,4.75,3.5,-0.61,8.75,3.37,-0.38,13.75,2.94,-0.23,10.0,3.17,-0.23,13.5,3.29,-0.23,16.25,2.52,0.1,15.25,2.52,0.1,19.0,2.62,0.17,11.75,3.18,-1.21,17.5,3.11,-1.02,18.0,3.9,-1.01,10.0,3.76,-0.66,9.5,2.98,-0.17,20.25,2.57,0.18,15.5,2.83,0.17,27.75,3.61,1.79,6.25
162004,5,4,182,0,2.98,-0.11,0.16,-0.45,0.11,-0.38,2.94,-0.13,14.25,2.68,-0.03,5.5,2.83,0.04,12.5,3.06,-0.01,13.75,3.13,-0.93,18.0,3.67,-1.0,8.25,3.9,-1.02,9.25,2.98,-0.14,20.5,2.56,0.2,15.5,2.84,0.15,28.0,3.59,1.82,6.5
162004,5,5,183,0,3.01,-0.19,0.21,-0.55,0.18,-0.44,3.24,-1.08,12.5,3.43,-0.92,8.25,3.22,-0.44,14.25,3.1,-0.18,14.75,2.53,-0.05,4.25,2.65,0.06,11.5,2.77,0.09,13.0,2.94,-0.05,14.75,2.76,0.09,13.25,3.4,-1.03,12.25,3.14,-0.92,17.5,3.68,-0.9,8.25,3.02,-0.23,19.25,2.55,0.19,15.5,2.85,0.12,24.0
162004,5,6,184,0,3.07,-0.31,0.32,-0.71,0.31,-0.55,3.32,-0.84,20.75,3.39,-0.89,16.0,3.52,-1.02,4.75,3.26,-0.53,20.75,3.12,-0.22,20.5,2.89,0.02,13.75,2.99,-0.07,19.25,2.73,0.12,4.5,3.25,-1.12,20.0,3.39,-1.03,15.75,3.54,-1.18,9.25,3.87,-1.11,7.25,3.19,-0.71,19.0,2.93,-0.1,22.75,3.06,-0.19,21.25,2.54,0.16,15.25,2.63,0.17,20.25,2.77,0.09,22.0
162004,5,7,185,0,3.11,-0.41,0.32,-0.81,0.25,-0.58,3.37,-0.84,19.0,3.43,-0.92,17.25,3.57,-0.86,7.75,3.29,-0.49,18.25,2.87,-0.21,6.25,3.17,-0.26,16.25,3.04,-0.02,11.5,3.29,-0.99,19.75,3.39,-1.05,16.25,3.09,-0.17,20.0,2.77,-0.0,21.5,2.91,-0.03,21.5,2.53,0.13,14.75,2.63,0.09,19.25
162004,5,8,186,0,3.15,-0.41,0.32,-0.71,0.18,-0.43,3.48,-0.8,6.25,3.74,-0.59,4.75,3.2,-0.15,21.5,3.2,-0.22,22.0,3.29,-0.16,13.0,3.12,-0.04,12.75,3.38,-1.07,16.5,3.29,-0.95,19.75,3.12,-0.16,20.0,2.75,0.04,19.5,2.94,-0.01,19.75,2.62,0.09,18.75
162004,5,9,187,0,3.18,-0.43,0.33,-0.64,0.15,-0.32,3.24,-0.08,15.0,3.25,-0.09,17.0,3.32,-0.1,11.0,2.75,0.05,19.5,2.94,-0.04,19.5
162004,5,10,188,0,3.22,-0.38,0.31,-0.46,0.08,-0.13,3.53,-0.87,6.75,3.33,-0.15,7.0,3.11,0.09,10.0,3.17,0.06,18.0,3.19,0.01,16.75,2.63,0.05,15.75,2.78,-0.06,17.5
162004,5,11,189,0,3.22,-0.33,0.2,-0.29,-0.14,0.04,3.49,-0.76,4.75,3.38,-0.44,8.25,3.04,0.1,4.5,3.18,0.08,10.25,3.27,-0.05,11.0,3.04,0.1,4.5,3.58,-1.07,8.5,3.86,-1.15,6.25,3.15,-0.15,22.75,3.23,-0.29,23.25,2.7,0.08,12.0,2.82,-0.05,17.0
162014,6,1,228,0,2.96,-0.04,0.19,-0.39,0.13,-0.52,3.77,-1.42,5.25,3.67,-1.14,5.25,3.55,-0.82,4.75,3.33,-0.66,6.0,2.89,-0.14,15.25,3.06,-0.17,15.25,2.54,0.07,9.25,2.65,0.06,16.0,2.74,-0.01,17.75,3.18,-0.1,12.0,3.11,-1.29,16.25,3.09,-0.88,18.75,3.47,-0.99,10.0,3.75,-0.97,12.0,3.92,-0.95,12.5,2.98,-0.24,22.5,2.38,0.16,4.0,2.84,0.13,28.75,2.77,0.29,30.5
162014,6,2,229,0,2.99,-0.13,0.22,-0.54,0.16,-0.61,3.43,-1.71,4.75,3.29,-0.84,9.25,3.5,-0.76,5.25,3.17,-0.37,12.5,2.95,-0.14,18.5,3.03,-0.25,17.25,2.7,0.03,7.5,2.85,-0.04,14.75,3.11,-1.33,14.75,3.11,-0.75,17.0,3.49,-0.91,9.75,3.72,-1.02,10.75,2.97,-0.19,22.25,2.38,0.21,4.0,2.77,0.3,30.5,3.41,1.75,6.25
162014,6,3,230,0,3.03,-0.23,0.26,-0.68,0.18,-0.68,3.26,-1.98,6.25,3.53,-1.94,5.0,3.25,-0.78,17.75,3.36,-0.96,7.75,3.24,-0.56,21.5,3.14,-0.18,18.25,2.69,0.06,8.25,2.84,0.01,13.75,2.97,-0.03,18.0,3.28,-0.94,17.75,3.44,-0.98,14.25,3.45,1.59,6.25,3.59,1.82,7.0
162014,6,4,231,0,3.07,-0.3,0.3,-0.73,0.2,-0.67,3.43,-0.83,9.25,3.32,-0.55,16.0,3.08,-0.32,17.25,3.24,-0.43,19.0,3.73,-0.55,4.75,2.75,0.05,9.75,2.85,0.01,17.75,2.91,-0.03,19.5,3.82,-1.27,7.0,3.28,-0.91,17.5,3.43,-0.97,14.25,2.69,0.33,24.25,2.77,0.3,29.5,3.83,1.25,5.0
162014,6,5,232,0,3.11,-0.36,0.3,-0.77,0.14,-0.63,3.34,-0.57,13.75,3.45,-0.69,19.0,3.48,-0.71,17.75,3.6,-0.67,9.0,2.96,0.06,13.75,3.09,0.03,13.0,2.87,0.1,9.25,3.44,-1.44,8.75,3.31,-0.82,17.75,3.45,-0.86,14.75,3.05,-0.34,22.0,3.94,0.85,4.0
162014,6,6,233,0,3.15,-0.41,0.28,-0.76,0.07,-0.56,3.45,-1.14,13.25,3.54,-1.11,8.5,3.31,-0.65,11.75,3.18,-0.12,21.75,3.12,-0.0,15.5,3.17,-0.05,23.5,3.39,-1.61,9.0,3.28,-0.82,18.5,3.42,-0.93,14.5,3.09,-0.3,23.0
162014,6,7,234,0,3.18,-0.41,0.27,-0.67,0.03,-0.42,3.35,-0.85,5.25,3.56,-0.74,8.75,3.05,0.08,12.0,3.11,-0.05,15.75,3.17,-0.01,12.0,3.39,-1.56,9.75,3.58,-1.85,5.5,3.42,-0.96,15.0,3.32,-0.62,18.25,3.22,-0.41,22.5,3.11,-0.28,22.0
162014,6,8,235,0,3.18,-0.46,0.17,-0.66,-0.15,-0.36,3.43,-1.23,4.5,3.03,-0.31,4.5,3.16,-0.38,10.25,3.21,-0.39,11.0,3.36,-0.36,4.5,3.51,-1.97,6.0,3.46,-1.35,11.0,3.11,-0.31,21.25,3.23,-0.41,22.75
162014,6,9,236,0,3.19,-0.52,0.14,-0.67,-0.18,-0.33,3.34,-0.73,4.0,3.13,-0.32,5.75,3.24,-0.44,6.75,3.48,-2.03,5.75,3.45,-1.34,11.5
162014,6,10,237,0,3.18,-0.56,0.04,-0.64,-0.32,-0.26,3.46,-1.22,5.25,3.05,-0.35,6.0,3.14,-0.46,12.25,3.17,-0.44,12.0,3.52,-1.95,5.0,3.3,-0.73,19.0,3.11,-0.34,25.25,3.19,-0.4,24.75
162014,6,11,238,0,3.19,-0.55,0.01,-0.54,-0.32,-0.16,3.42,-0.8,6.0,3.5,-0.99,6.5,3.29,-0.55,4.0,2.84,-0.08,4.25,2.92,0.16,7.75,3.3,-0.73,19.5,3.13,-0.33,25.5,3.19,-0.43,25.0
162014,6,12,239,0,3.19,-0.5,-0.03,-0.37,-0.35,-0.0,2.8,0.19,4.0,2.91,0.1,6.25,3.32,-0.64,20.0,3.16,-0.33,24.75,3.21,-0.4,25.0,3.08,-0.2,18.25
162024,7,1,272,0,3.1,-0.13,0.37,-0.31,0.42,-0.43,3.39,-1.34,15.25,3.49,-1.46,15.25,3.69,-1.61,10.25,3.29,-0.86,17.0,3.14,-0.33,20.0,3.22,-0.35,21.5,3.01,-0.1,16.0,2.68,0.02,8.0,2.84,0.0,12.5,3.56,-1.27,17.25,3.85,-1.2,12.75,3.02,-0.3,23.25,2.8,0.15,29.75,3.56,1.89,7.0
162024,7,2,273,0,3.15,-0.25,0.38,-0.5,0.34,-0.56,3.45,-0.81,21.5,3.53,-0.93,10.75,3.43,-0.71,23.0,3.15,-0.31,14.5,3.35,-0.47,18.5,2.86,-0.07,10.25,2.97,-0.03,13.5,3.55,-1.16,17.5,3.84,-1.21,12.0,3.48,-0.91,21.75,3.39,-0.74,22.25,2.59,0.31,9.25,3.57,1.86,7.0
162024,7,3,274,0,3.19,-0.31,0.36,-0.56,0.24,-0.56,3.34,-0.82,16.0,3.51,-0.99,20.75,3.55,-0.88,14.5,3.18,-0.21,24.5,3.1,0.02,19.25,3.15,-0.1,26.0,2.95,0.22,7.5,3.51,-1.17,18.0,3.83,-1.26,9.25,3.39,-0.78,22.25,3.46,-1.02,22.25,3.26,-0.35,21.75,3.08,-0.23,22.75,2.71,0.23,18.0,2.55,0.27,8.5
162024,7,4,275,0,3.21,-0.31,0.35,-0.5,0.18,-0.45,3.28,-0.34,8.25,3.1,-0.03,14.5,3.15,-0.07,21.0,3.17,-0.09,18.75,3.45,-1.03,20.75,3.49,-1.24,16.5,3.83,-1.26,8.5,3.38,-0.68,21.75,2.54,0.31,8.5,2.69,0.27,16.75
162024,7,5,276,0,3.25,-0.4,0.32,-0.61,0.09,-0.5,3.43,-1.13,9.25,3.37,-0.89,9.75,3.6,-1.02,5.0,3.29,-0.17,9.25,3.16,0.12,8.25,3.49,-1.26,16.0,3.81,-1.31,8.0,3.43,-0.99,20.5,3.37,-0.61,22.75,3.26,-0.36,24.0,3.15,-0.27,23.25,2.65,0.21,14.5,2.52,0.29,8.0
162024,7,6,277,0,3.25,-0.41,0.23,-0.54,-0.08,-0.38,3.5,-0.77,7.0,3.38,-0.43,10.5,3.28,-0.17,13.25,3.21,-0.08,11.5,3.5,-1.16,17.5,3.83,-1.25,7.5,3.43,-1.02,23.0,3.38,-0.58,24.0,3.27,-0.32,26.0,3.02,-0.11,20.25,3.16,-0.24,24.5,2.83,0.03,17.0,2.52,0.21,7.25,2.67,0.14,13.25
