Frame count,Track ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
2.54,-0.17,17.25,2.56,-0.18,22.0,2.59,-0.24,18.0,2.51,-0.33,19.5,2.53,-0.41,23.75
2.54,-0.19,18.5,2.56,-0.23,23.75,2.58,-0.22,21.0,2.78,-1.53,14.25,3.11,-1.47,12.25,2.73,-1.22,21.5
2.53,-0.3,23.0,2.56,-0.26,28.0,2.58,-0.21,24.25,2.75,-1.59,13.0,2.7,-1.26,20.25,2.63,-0.55,23.5
2.61,-0.14,18.5,2.54,-0.04,17.5,2.57,-0.06,22.25,2.7,-1.29,19.5,3.26,-1.49,12.25,2.63,-0.5,23.25,2.52,-0.24,19.75,2.55,-0.29,24.5,2.52,-0.24,20.75
2.63,-0.37,24.0
2.49,-0.27,14.25,2.52,-0.32,17.25,2.74,-1.61,12.5,2.67,-1.33,20.5
2.5,-0.27,16.0,2.53,-0.3,19.5,2.56,-0.4,14.5,2.7,-1.27,19.25,2.52,-0.18,23.25
2.5,-0.33,23.25,2.52,-0.33,27.0,2.56,-0.3,22.5,2.68,-1.69,14.25,2.51,-0.25,28.25,2.53,-0.26,30.75,2.44,-0.21,17.75
2.51,-0.32,17.5,2.52,-0.33,21.75,2.55,-0.4,17.25,2.44,-0.18,17.75,2.51,-0.22,29.5,2.53,-0.24,32.0
2.5,-0.32,21.5,2.55,-0.24,25.0,2.59,-0.18,21.25,2.56,-1.62,17.5,2.53,-0.24,31.0,2.56,-0.29,26.5,2.44,-0.19,18.0,2.51,-0.23,29.5
2.59,-0.28,13.0,2.57,-1.62,17.5
2.47,-0.62,14.5
2.41,-0.77,12.25,2.49,-0.66,16.5,2.58,-0.53,14.0,2.52,-0.5,23.75
2.48,-0.43,16.0,2.5,-0.4,19.0,2.56,-0.25,12.75,3.25,-1.48,12.75
2.51,-0.3,17.0,2.53,-0.32,20.75,2.56,-0.31,16.5
2.54,-0.18,17.25,2.57,-0.15,22.25,2.6,-0.14,18.75,3.27,-1.43,12.75,2.52,-0.34,29.75,2.56,-0.37,24.25
2.58,-1.63,21.25,3.2,-1.4,14.0,3.29,-1.38,13.75,2.56,-0.42,25.0,2.5,-0.37,27.75,2.51,-0.4,30.75
2.57,0.07,14.75,2.58,-1.63,20.75,3.2,-1.42,15.0,3.27,-1.41,14.5,2.42,-0.39,15.75,2.49,-0.42,28.0,2.51,-0.41,30.5,2.56,-0.42,25.0
2.46,-0.58,14.0,2.48,-0.59,17.5,2.5,-0.74,13.25,2.48,-1.52,18.75,2.76,-1.71,14.75,3.19,-1.44,16.25,3.26,-1.42,15.5,2.56,-0.42,25.0,2.42,-0.38,15.75,2.5,-0.38,28.5,2.51,-0.38,31.0
2.49,-0.58,21.25,2.53,-0.67,17.5,2.47,-0.54,17.75,2.74,-1.69,14.0,3.19,-1.41,13.75,3.3,-1.37,13.25,2.55,-0.48,24.75
2.64,-1.43,12.5,2.68,-1.44,13.25,2.5,-0.39,13.5,2.76,-1.59,15.0,3.2,-1.37,13.25,3.29,-1.45,13.75,2.61,-0.12,22.0
2.66,-1.49,12.5,3.25,-1.49,15.25,3.2,-1.37,14.25
3.2,-1.36,14.5,3.28,-1.45,14.75
2.54,-0.25,24.25,2.62,-0.22,21.0
2.57,0.01,12.75
2.75,-1.56,15.5,2.52,-0.26,21.5,2.62,-0.28,21.5,2.55,-0.23,25.25
2.61,-1.54,25.0,2.68,-1.67,16.25,2.52,-0.26,21.75,2.55,-0.24,25.5,2.61,-0.21,22.5
2.55,-0.21,14.75,2.58,-1.47,21.0,2.6,-1.59,23.25,2.71,-1.67,16.0,3.21,-1.32,13.75,3.32,-1.38,14.5,2.53,-0.21,25.0,2.55,-0.18,28.5,2.6,-0.12,24.5
30,0,2.5,-0.92,-0.18,0.07,0.0,0.0,2.61,-1.54,13.25,2.6,-1.2,14.0,3.38,-1.31,12.75,2.4,-0.83,14.5,2.46,-0.81,19.25,2.53,-0.86,17.25,2.56,-1.43,19.0,2.66,-1.49,21.25,2.9,-1.39,14.0,3.21,-1.39,14.75,3.34,-1.35,15.5,2.44,-0.22,12.75,2.54,-0.19,25.75,2.55,-0.17,29.25,2.59,-0.14,24.75
31,0,2.49,-0.92,-0.1,-0.02,0.05,-0.02,2.45,-1.77,16.5,2.58,-1.69,20.5,2.55,-1.84,12.75,2.47,-0.58,16.5,2.49,-0.59,21.0,2.56,-0.56,16.5,2.51,-1.51,17.75,2.63,-1.57,21.25,2.79,-1.58,14.75,3.24,-1.35,14.0,3.34,-1.37,15.75,2.45,-0.19,12.5,2.54,-0.16,25.25,2.56,-0.14,28.25
32,0,2.48,-0.93,-0.11,-0.03,0.0,-0.01,2.51,-1.74,15.0,2.52,-1.58,14.5,3.22,-1.45,16.0,3.26,-1.45,14.75,2.52,-0.01,21.75,2.54,0.07,24.75,2.58,0.11,19.25,2.53,-1.5,17.25,2.65,-1.55,21.25,2.79,-1.57,15.25,3.22,-1.36,14.25,3.34,-1.39,16.0
33,0,2.49,-0.85,-0.03,0.26,-0.05,0.11,2.34,-1.73,14.25,2.65,-1.6,16.25,3.23,-1.33,14.0,3.31,-1.33,12.75,2.54,-0.26,31.25,2.56,-0.28,26.5,2.44,-0.2,13.75,2.52,-0.23,27.5,2.48,-1.58,15.0,2.65,-1.57,20.5,3.41,-1.49,15.0
34,0,2.48,-0.84,-0.06,0.24,-0.1,0.11,2.47,-1.63,15.25,2.72,-1.44,15.75,2.48,-0.57,20.75,2.54,-0.65,15.25,2.47,-0.52,17.25,2.54,-1.47,16.0,2.64,-1.54,20.0,3.27,-1.33,16.0,3.36,-1.36,17.75,3.41,-1.45,13.75
35,0,2.52,-0.7,0.02,0.5,-0.04,0.24,2.55,-0.15,21.75,2.59,-0.24,17.75,2.51,-0.07,18.75,3.25,-1.35,15.0,3.36,-1.35,16.25
36,0,2.58,-0.5,0.18,0.83,0.14,0.42,2.51,0.06,18.5,2.53,0.03,21.25,2.57,0.02,15.5,3.23,-1.36,14.75,3.36,-1.36,15.75
37,0,2.61,-0.49,0.23,0.73,0.22,0.31,2.53,-1.67,15.5,2.49,-1.46,16.25,3.21,-1.41,13.75,3.27,-1.42,12.75,2.56,-0.66,17.5,2.53,-0.42,21.25,2.51,-0.28,18.0,3.24,-1.37,16.0,3.35,-1.39,17.5,3.41,-1.43,13.0,2.54,-0.26,27.75,2.57,-0.35,22.75,2.44,-0.17,14.25,2.52,-0.21,26.0
38,0,2.65,-0.45,0.29,0.68,0.28,0.24,2.6,-1.57,14.0,3.24,-1.48,17.5,3.26,-1.44,17.75,2.67,-0.96,13.0,2.61,-0.18,19.0,2.54,-0.04,18.5,2.56,-0.06,22.5,2.44,-0.15,13.75
