Frame count,Track ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
3.44,-1.64,13.5,3.46,-1.59,17.25
3.45,-1.62,13.25,3.46,-1.58,17.25
3.44,-1.64,13.5,3.45,-1.59,16.75
3.41,-1.66,12.5,3.45,-1.59,15.75
3.44,-1.63,13.25,3.45,-1.59,16.5
3.42,-1.66,13.0,3.44,-1.61,16.0
3.42,-1.66,12.5,3.45,-1.59,15.75
3.13,-0.54,14.25,3.14,-0.6,13.5,3.09,-0.39,15.5
3.03,-0.68,14.25,3.12,-0.51,22.25,3.21,-0.71,12.0,3.07,-0.43,15.75
3.04,-0.52,16.75,3.08,-0.56,22.0,3.1,-0.59,19.25,3.12,-0.52,22.0,3.03,-0.48,15.5
3.07,-0.78,12.25,3.04,-0.66,15.0,3.0,-0.57,15.5
3.01,-0.78,19.5,3.05,-0.75,25.75,3.08,-0.74,23.5,3.0,-0.56,17.5,3.1,-0.52,23.0
13,0,3.11,-0.76,-0.19,0.05,0.0,0.0,3.19,-0.95,12.5,3.18,-0.95,12.25,3.01,-0.62,18.0,3.05,-0.64,22.25,3.1,-0.65,20.75
14,0,3.09,-0.75,-0.18,0.07,-0.0,0.0,3.0,-0.62,18.5,3.01,-0.62,21.25,3.06,-0.59,16.25
15,0,3.07,-0.74,-0.18,0.1,0.0,0.01,3.01,-0.54,22.25,3.01,-0.64,25.5,3.03,-0.68,19.25,3.04,-0.67,24.75,3.08,-0.64,21.25
16,0,3.05,-0.76,-0.21,-0.0,-0.0,-0.02,2.81,-0.96,17.5,2.9,-0.88,28.0,2.92,-0.84,29.25,2.98,-0.87,21.25
17,0,3.02,-0.76,-0.22,-0.01,-0.0,-0.03,2.8,-0.87,16.0,2.91,-0.73,23.25,2.94,-0.68,23.0,3.01,-0.73,14.5
18,0,2.98,-0.88,-0.26,-0.28,-0.03,-0.16,3.07,-1.63,14.75,3.28,-1.6,12.75,2.95,-1.29,12.5,3.51,-1.48,13.5,2.85,-0.66,13.5,2.89,-0.72,20.5,2.91,-0.74,18.75,3.05,-0.69,20.25
19,0,2.95,-0.89,-0.27,-0.26,-0.04,-0.14,2.95,-0.89,15.25,2.84,-0.8,19.5,2.87,-0.81,27.0,2.88,-0.82,25.75
20,0,2.93,-1.02,-0.23,-0.49,0.1,-0.34,2.98,-1.67,13.75,3.03,-1.44,12.5,2.67,-0.89,13.75,2.67,-0.99,14.25,3.0,-1.49,13.25,3.52,-1.56,12.0
21,0,2.95,-0.97,-0.1,-0.36,0.28,-0.23,2.83,-0.68,17.75,3.03,-0.79,14.5,2.91,-0.64,24.25,2.94,-0.63,23.0
22,0,2.96,-1.02,-0.02,-0.41,0.35,-0.26,2.95,-1.6,17.25,3.07,-1.56,19.75,3.16,-1.52,14.25,2.97,-0.34,18.25,3.0,-0.44,17.5,3.49,-1.57,12.5
23,0,2.96,-1.05,0.03,-0.41,0.36,-0.24,2.76,-1.0,13.25,2.94,-0.87,12.75,3.27,-1.54,13.5,3.44,-1.62,13.25
24,0,2.99,-1.02,0.11,-0.31,0.41,-0.12,2.93,-1.67,12.25,2.95,-0.73,22.0,2.99,-0.68,24.0,3.04,-0.8,18.25,3.25,-1.56,13.0
25,0,3.0,-1.05,0.14,-0.31,0.39,-0.1,3.09,-1.51,14.25,2.87,-1.01,13.25,2.97,-0.88,17.0,3.12,-0.84,13.0,3.28,-1.42,12.0
