-0.39,0.49,-0.41,0.43,-0.38,0.009999999999999787,-0.03,22.5,0.009999999999999787,-0.03,25.0,0.05999999999999961,-0.02,18.25,0.36999999999999966,-1.19,12.5,0.1499999999999999,-1.14,13.25,0.1499999999999999,-1.06,7.75
-0.42,0.45,-0.42,0.29,-0.34,-0.009999999999999787,-0.25,17.0,-0.3799999999999999,-0.06,24.75,-0.45999999999999996,0.05,24.75,0.3500000000000001,-1.13,13.0,0.11000000000000032,-1.08,13.25,0.4200000000000004,-0.93,8.75
-0.44,0.4,-0.4,0.13,-0.28,0.10999999999999988,-0.19,7.75,-0.29000000000000004,-0.12,20.25,-0.43000000000000016,0.11,14.5,0.33999999999999986,-1.14,13.5,0.06999999999999984,-1.1,12.5,0.41000000000000014,-0.94,5.0
-0.56,-0.25,-0.38,0.04,-0.15,-0.1499999999999999,0.14,27.5,-0.22999999999999998,0.15,16.5,-0.27,0.98,4.0,0.8500000000000001,-1.13,11.5,0.5899999999999999,-1.07,14.0,0.5899999999999999,-1.07,14.0
-0.27,-0.29,-0.27,-0.41,-0.21,-0.41999999999999993,-0.13,4.5,-0.20999999999999996,-0.1,11.0,-0.029999999999999805,0.0,19.0,0.4900000000000002,-1.37,5.25,0.30000000000000027,-1.07,15.5,0.2400000000000002,-1.02,13.25
-0.36,-0.39,-0.37,-0.49,-0.27,-0.36999999999999966,-0.07,9.5,-0.029999999999999805,-0.06,18.75,0.10000000000000009,-0.03,25.0,0.3400000000000003,-1.07,15.75,0.30000000000000027,-0.98,11.5,0.2400000000000002,-0.89,17.5
-0.48,-0.34,-0.56,-0.33,-0.42,-0.10000000000000009,-0.23,14.0,-0.29000000000000004,-0.04,12.25,-0.4400000000000004,0.1,10.5,0.45999999999999996,-1.58,4.0,0.5499999999999998,-1.37,14.5,0.05999999999999961,-1.07,19.0
-0.48,-0.32,-0.51,-0.23,-0.35,-0.08000000000000007,-0.46,21.5,-0.20000000000000018,-0.05,14.5,-0.43999999999999995,0.31,14.75,0.6000000000000001,-1.32,14.25,0.16000000000000014,-1.07,6.0,0.010000000000000231,-0.79,13.0
-0.38,0.43,-0.41,0.4,-0.42,-0.04999999999999982,-0.14,16.25,-0.33999999999999986,-0.09,23.5,-0.3899999999999997,0.0,18.75,0.27,-1.12,7.25,0.5700000000000003,-1.12,9.75,0.1200000000000001,-0.97,12.0
-0.42,0.41,-0.43,0.28,-0.39,-0.07000000000000028,-0.18,12.5,-0.3599999999999999,-0.11,23.5,-0.41999999999999993,-0.03,18.25,0.25,-1.09,8.0,0.5899999999999999,-0.93,8.25,0.1499999999999999,-0.74,11.5
-0.4,0.34,-0.35,0.13,-0.27,-0.11999999999999966,-0.16,7.75,-0.3799999999999999,-0.05,24.0,-0.4299999999999997,0.03,19.0,-0.23999999999999977,-0.22,22.75,0.010000000000000231,-0.19,6.25,-0.06999999999999984,-0.17,10.75
-0.38,0.41,-0.31,0.35,-0.23,0.050000000000000266,-0.12,19.0,0.10999999999999988,-0.11,22.25,-0.06999999999999984,-0.09,11.25,0.27,-1.03,15.25,0.27,-1.02,15.25,0.08999999999999986,-0.9,17.25
-0.46,-0.27,-0.3,-0.52,-0.23,0.010000000000000231,0.02,24.5,-0.3500000000000001,0.06,13.5,-0.48,0.13,6.5,0.28000000000000025,-1.45,8.75,0.6499999999999999,-1.21,7.5,0.1200000000000001,-1.17,14.0
-0.45,-0.28,-0.25,-0.44,-0.18,-0.41999999999999993,0.14,5.25,-0.31999999999999984,0.18,18.75,-0.4299999999999997,0.22,10.25,0.69,-1.15,11.25,0.16999999999999993,-1.1,8.0,0.040000000000000036,-1.05,15.5
-0.36,0.42,-0.47,0.54,-0.54,-0.11000000000000032,-0.16,13.5,-0.2400000000000002,0.02,7.5,-0.4900000000000002,0.13,7.25,0.75,-1.13,10.5,0.06999999999999984,-1.11,19.75,0.43999999999999995,-1.04,9.0
-0.42,0.47,-0.52,0.51,-0.53,0.04999999999999982,-0.15,18.5,-0.08000000000000007,-0.12,13.25,-0.020000000000000018,-0.04,19.25,0.6599999999999997,-1.21,8.0,0.45999999999999996,-1.12,9.25,0.23999999999999977,-1.06,13.0
-0.39,0.41,-0.27,0.68,-0.29,-0.13000000000000034,-0.27,9.25,-0.30000000000000027,0.06,24.25,-0.43000000000000016,0.08,18.0,0.6299999999999999,-1.32,10.0,0.040000000000000036,-1.14,21.0,0.69,-1.12,7.5
