Session_ID,Recording_Number,Sequence_Number,Frame_count,Track_ID,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
173423,17,1,1667,0,2.96,-0.31,0.15,-0.36,0.17,-0.29,3.4,-1.03,6.25,2.92,-0.81,12.25,3.17,-0.92,15.5,3.24,-0.95,13.25,3.72,-0.82,5.25,2.77,-0.28,23.25,2.79,-0.32,21.0,2.7,-0.13,18.0,2.55,0.08,10.25,3.24,-1.03,15.75,3.45,-1.06,13.0,3.62,-1.2,12.5,2.78,0.02,34.5,2.81,-0.03,32.75,2.61,0.16,16.0,2.73,0.09,29.0,3.68,1.15,8.5
173423,17,2,1668,0,3.0,-0.41,0.2,-0.5,0.21,-0.39,3.5,-1.34,11.25,3.41,-1.15,14.25,3.8,-1.35,5.75,3.2,-0.78,15.0,3.33,-0.94,16.0,2.68,-0.43,12.5,2.8,-0.39,17.5,2.92,-0.15,19.5,3.03,-0.06,17.75,3.28,-1.04,19.0,3.4,-1.18,17.75,3.55,-1.19,14.25,3.94,-0.85,8.5,2.95,-0.31,21.75,2.6,0.16,14.75
173423,17,3,1669,0,3.04,-0.46,0.29,-0.56,0.32,-0.42,3.32,-0.68,15.75,3.47,-0.71,12.75,2.72,-0.42,8.25,2.85,-0.34,17.5,2.95,-0.3,21.0,3.07,-0.32,21.75,3.2,-0.38,20.0,3.39,-1.15,16.5,3.59,-1.11,14.0,3.27,-0.96,19.5,3.97,-0.66,8.25,2.79,0.04,31.5,2.6,0.17,14.5,2.73,0.09,26.0
173423,17,4,1670,0,3.09,-0.49,0.34,-0.54,0.32,-0.37,3.35,-1.3,11.0,3.46,-1.53,9.25,3.74,-1.49,5.25,3.31,-0.4,16.75,2.91,-0.2,4.75,3.23,-0.11,23.0,3.1,-0.08,14.25,3.19,-0.07,22.25,3.41,-1.14,18.0,3.56,-1.16,15.0,3.31,-0.86,19.5,3.91,-0.98,9.75,2.8,0.04,30.25,2.85,-0.03,29.75,2.73,0.15,24.25,2.58,0.27,13.25
173423,17,5,1671,0,3.14,-0.47,0.34,-0.44,0.25,-0.23,3.49,-1.48,6.75,3.45,-0.58,9.0,3.13,-0.29,8.5,3.25,-0.15,21.5,3.28,-0.09,25.0,3.32,-0.04,20.0,3.41,-1.13,16.75,3.56,-1.19,14.25,3.9,-0.99,9.25,3.33,-0.64,19.5,2.8,0.05,29.75,2.86,-0.06,29.25,2.73,0.14,23.75,2.57,0.28,13.0
173423,17,6,1672,0,3.17,-0.47,0.33,-0.37,0.17,-0.14,3.67,-0.95,6.25,3.02,-0.66,5.75,3.52,-0.8,6.0,3.21,-0.26,15.25,3.25,-0.16,17.75,3.33,-0.09,11.0,3.44,-1.08,18.0,3.56,-1.17,16.0,2.72,0.07,20.75,2.8,0.0,26.5,2.57,0.12,10.5
173423,17,7,1673,0,3.21,-0.48,0.35,-0.34,0.16,-0.1,3.29,-0.02,4.5,3.44,-1.12,18.0,3.56,-1.17,16.0,2.94,-0.33,21.0,3.12,-0.43,21.75,2.81,-0.22,19.25,2.68,0.02,13.75,2.51,0.1,9.5
173423,17,8,1674,0,3.24,-0.5,0.35,-0.31,0.15,-0.07,3.31,-0.2,4.0,3.42,-1.14,16.5,3.54,-1.24,14.75,2.67,-0.41,11.75,2.81,-0.39,18.0,2.96,-0.29,19.75,3.14,-0.39,22.0,3.24,-0.4,24.25
173431,18,1,1705,0,3.05,-0.15,0.37,-0.29,0.52,-0.4,3.53,-1.4,9.25,3.39,-1.18,11.5,3.8,-1.33,7.75,3.31,-0.91,15.0,3.06,-0.19,19.25,3.2,-0.3,15.5,2.73,0.01,7.0,2.87,-0.04,14.5,2.98,-0.09,18.5,3.13,-0.75,20.0,3.3,-0.87,17.75,2.6,0.24,12.0
173431,18,2,1706,0,3.12,-0.26,0.49,-0.47,0.61,-0.53,3.74,-1.51,4.5,3.39,-1.08,13.25,3.53,-1.22,6.0,3.3,-0.77,15.75,2.91,-0.33,13.0,3.03,-0.2,20.25,3.11,-0.19,23.5,3.19,-0.21,21.5,3.3,-0.83,17.5,3.45,-1.01,15.75,3.15,-0.64,20.75,2.59,0.26,11.75
173431,18,3,1707,0,3.17,-0.31,0.5,-0.52,0.5,-0.51,3.54,-1.26,7.75,3.44,-0.98,11.0,3.34,-0.49,14.75,3.09,-0.19,10.75,3.19,-0.05,18.75,3.24,-0.07,19.0,3.45,-1.03,15.75,3.82,-1.29,9.75,3.31,-0.79,18.0,2.72,0.14,22.75,2.58,0.27,11.5
173431,18,4,1708,0,3.2,-0.31,0.48,-0.45,0.38,-0.4,3.26,-0.18,24.0,3.28,-0.2,27.75,3.3,-0.19,22.75,3.17,-0.0,10.0,3.43,-0.1,7.75,3.49,-1.37,14.5,3.38,-1.17,17.0,3.84,-1.22,9.25,3.33,-0.6,20.25,2.57,0.29,11.5
173431,18,5,1709,0,3.25,-0.26,0.48,-0.32,0.32,-0.25,3.17,0.17,5.75,3.28,0.22,7.25,3.41,0.12,4.75,3.41,-1.07,16.25,3.56,-1.21,13.25,3.85,-1.2,9.0,3.32,-0.58,20.5,2.81,-0.19,25.75,3.23,-0.29,24.25,2.72,0.06,19.0,2.54,0.3,11.5
173431,18,6,1710,0,3.26,-0.24,0.4,-0.25,0.14,-0.16,3.26,-0.04,14.0,3.3,-0.03,18.5,3.33,-0.05,14.75,3.41,-1.06,17.5,3.52,-1.28,13.75,3.8,-1.33,9.0
